machine_id,maintenance_count,last_service_days,next_service_days,maintenance_type,total_downtime_hours,maintenance_cost,last_failure
H30058,4,53,113,Corrective,11,1600,No
L47825,5,50,110,Corrective,11,1050,No
M15506,5,49,109,Corrective,11,1350,No
L47827,5,48,108,Corrective,12,1050,No
H30062,5,47,107,Corrective,12,1750,No
M15509,5,44,104,Corrective,12,1350,No
L47830,5,43,103,Corrective,12,1050,No
L47831,5,42,102,Corrective,13,1050,No
L47832,5,41,101,Corrective,13,1050,No
L47833,5,40,100,Corrective,13,1050,No
L47834,5,39,99,Corrective,13,1050,No
L47835,5,38,98,Corrective,13,1050,No
M15516,5,37,97,Corrective,13,1350,No
L47837,5,35,95,Corrective,14,1050,No
L47838,5,34,94,Corrective,14,1050,No
L47839,5,33,93,Corrective,14,1050,No
M15520,6,32,92,Corrective,14,1500,No
M15521,6,31,91,Corrective,14,1500,No
M15522,6,29,89,Corrective,15,1500,No
L47843,6,28,88,Corrective,15,1200,No
L47844,6,27,87,Corrective,15,1200,No
L47845,6,26,86,Corrective,15,1200,No
L47846,6,25,85,Corrective,15,1200,No
L47847,6,24,84,Corrective,16,1200,No
L47848,6,23,83,Corrective,16,1200,No
H30083,6,22,82,Corrective,16,1900,No
L47850,6,19,79,Corrective,16,1200,No
L47851,6,18,78,Corrective,17,1200,No
M15532,6,17,77,Corrective,17,1500,No
L47853,6,16,76,Corrective,17,1200,No
L47854,1,120,180,Preventive,0,450,No
M15535,1,119,179,Preventive,0,750,No
H30090,1,118,178,Preventive,0,1150,No
L47857,1,115,175,Preventive,0,450,No
M15538,1,114,174,Preventive,1,750,No
L47859,1,113,173,Preventive,1,450,No
M15540,1,112,172,Preventive,1,750,No
M15541,1,110,170,Preventive,1,750,No
H30096,1,109,169,Preventive,1,1150,No
L47863,1,106,166,Preventive,2,450,No
L47864,1,105,165,Preventive,2,450,No
M15545,1,104,164,Preventive,2,750,No
M15546,2,103,163,Preventive,2,900,No
M15547,2,101,161,Preventive,3,900,No
H30102,2,100,160,Preventive,3,1300,No
H30103,2,97,157,Preventive,3,1300,No
H30104,2,95,155,Preventive,4,1300,No
L47871,2,92,152,Preventive,4,600,No
L47872,2,91,151,Preventive,4,600,No
L47873,2,90,150,Preventive,5,600,No
L47874,2,89,149,Preventive,5,600,No
L47875,2,88,148,Preventive,5,600,No
M15556,2,87,147,Preventive,5,900,No
M15557,2,86,146,Preventive,5,900,No
L47878,3,84,144,Preventive,6,750,No
H30113,3,83,143,Preventive,6,1450,No
M15560,3,81,141,Preventive,6,1050,No
L47881,3,79,139,Preventive,6,750,No
M15562,3,78,138,Preventive,7,1050,No
H30117,3,77,137,Preventive,7,1450,No
L47884,3,74,134,Preventive,7,750,No
L47885,3,73,133,Preventive,7,750,No
M15566,3,72,132,Preventive,8,1050,No
L47887,3,71,131,Preventive,8,750,No
M15568,3,70,130,Preventive,8,1050,No
M15569,3,68,128,Preventive,8,1050,No
M15570,4,67,127,Preventive,8,1200,No
L47891,4,65,125,Preventive,9,900,No
L47892,4,64,124,Preventive,9,900,No
L47893,4,63,123,Preventive,9,900,No
L47894,4,62,122,Preventive,9,900,No
L47895,4,61,121,Preventive,9,900,No
H30130,4,60,120,Corrective,10,1600,No
L47897,4,58,118,Corrective,10,900,No
L47898,4,57,117,Corrective,10,900,No
L47899,4,56,116,Corrective,10,900,No
L47900,4,55,115,Corrective,10,900,No
L47901,4,54,114,Corrective,11,900,No
L47902,4,53,113,Corrective,11,900,No
M15583,4,52,112,Corrective,11,1200,No
L47904,5,50,110,Corrective,11,1050,No
L47905,5,49,109,Corrective,11,1050,No
M15586,5,48,108,Corrective,12,1350,No
H30141,5,47,107,Corrective,12,1750,No
M15588,5,44,104,Corrective,12,1350,No
L47909,5,43,103,Corrective,12,1050,No
M15590,5,42,102,Corrective,13,1350,No
M15591,5,40,100,Corrective,13,1350,No
L47912,5,39,99,Corrective,13,1050,No
M15593,5,38,98,Corrective,13,1350,No
H30148,5,36,96,Corrective,14,1750,No
L47915,5,34,94,Corrective,14,1050,No
L47916,6,33,93,Corrective,14,1200,No
H30151,6,32,92,Corrective,14,1900,No
L47918,6,29,89,Corrective,15,1200,No
L47919,6,28,88,Corrective,15,1200,No
M15600,6,27,87,Corrective,15,1500,No
L47921,6,26,86,Corrective,15,1200,No
L47922,6,25,85,Corrective,15,1200,No
L47923,6,24,84,Corrective,16,1200,No
L47924,6,23,83,Corrective,16,1200,No
L47925,6,22,82,Corrective,16,1200,No
L47926,8,21,81,Emergency,40,1500,Yes
L47927,6,20,80,Corrective,16,1200,No
H30162,6,19,79,Corrective,16,1900,No
L47929,6,16,76,Corrective,17,1200,No
L47930,7,15,75,Corrective,17,1350,No
M15611,7,14,74,Corrective,17,1650,No
L47932,7,13,73,Corrective,17,1350,No
L47933,7,12,72,Corrective,18,1350,No
M15614,7,11,71,Corrective,18,1650,No
H30169,7,9,69,Corrective,18,2050,No
L47936,7,7,67,Corrective,18,1350,No
L47937,7,6,66,Corrective,19,1350,No
L47938,7,5,65,Corrective,19,1350,No
M15619,7,5,64,Corrective,19,1650,No
L47940,7,5,62,Corrective,19,1350,No
L47941,7,5,61,Corrective,19,1350,No
M15622,1,120,180,Preventive,0,750,No
L47943,1,119,179,Preventive,0,450,No
L47944,1,118,178,Preventive,0,450,No
L47945,1,117,177,Preventive,0,450,No
L47946,1,116,176,Preventive,0,450,No
L47947,1,115,175,Preventive,0,450,No
L47948,1,114,174,Preventive,1,450,No
L47949,1,113,173,Preventive,1,450,No
L47950,1,112,172,Preventive,1,450,No
H30185,1,111,171,Preventive,1,1150,No
H30186,1,108,168,Preventive,2,1150,No
L47953,1,106,166,Preventive,2,450,No
L47954,1,105,165,Preventive,2,450,No
L47955,1,104,164,Preventive,2,450,No
L47956,2,103,163,Preventive,2,600,No
L47957,2,102,162,Preventive,3,600,No
L47958,2,101,161,Preventive,3,600,No
L47959,2,100,160,Preventive,3,600,No
M15640,2,99,159,Preventive,3,900,No
L47961,2,97,157,Preventive,3,600,No
L47962,2,96,156,Preventive,4,600,No
H30197,2,95,155,Preventive,4,1300,No
L47964,2,93,153,Preventive,4,600,No
M15645,2,92,152,Preventive,4,900,No
L47966,2,90,150,Preventive,5,600,No
L47967,2,89,149,Preventive,5,600,No
M15648,2,88,148,Preventive,5,900,No
M15649,2,87,147,Preventive,5,900,No
L47970,3,85,145,Preventive,5,750,No
L47971,3,84,144,Preventive,6,750,No
L47972,3,83,143,Preventive,6,750,No
M15653,3,82,142,Preventive,6,1050,No
H30208,3,81,141,Preventive,6,1450,No
L47975,3,78,138,Preventive,7,750,No
M15656,3,77,137,Preventive,7,1050,No
L47977,3,76,136,Preventive,7,750,No
M15658,3,75,135,Preventive,7,1050,No
M15659,3,73,133,Preventive,7,1050,No
M15660,3,72,132,Preventive,8,1050,No
L47981,3,70,130,Preventive,8,750,No
L47982,3,69,129,Preventive,8,750,No
H30217,3,68,128,Preventive,8,1450,No
M15664,4,66,126,Preventive,9,1200,No
M15665,4,64,124,Preventive,9,1200,No
M15666,4,63,123,Preventive,9,1200,No
L47987,4,61,121,Preventive,9,900,No
L47988,4,60,120,Corrective,10,900,No
L47989,4,59,119,Corrective,10,900,No
L47990,4,58,118,Corrective,10,900,No
L47991,4,57,117,Corrective,10,900,No
L47992,4,56,116,Corrective,10,900,No
L47993,4,55,115,Corrective,10,900,No
M15674,4,54,114,Corrective,11,1200,No
M15675,4,53,113,Corrective,11,1200,No
L47996,4,51,111,Corrective,11,900,No
L47997,5,50,110,Corrective,11,1050,No
L47998,5,49,109,Corrective,11,1050,No
L47999,5,48,108,Corrective,12,1050,No
L48000,5,47,107,Corrective,12,1050,No
L48001,5,46,106,Corrective,12,1050,No
M15682,5,45,105,Corrective,12,1350,No
M15683,5,44,104,Corrective,12,1350,No
L48004,5,42,102,Corrective,13,1050,No
L48005,5,41,101,Corrective,13,1050,No
L48006,5,40,100,Corrective,13,1050,No
L48007,5,39,99,Corrective,13,1050,No
L48008,5,38,98,Corrective,13,1050,No
L48009,5,37,97,Corrective,13,1050,No
L48010,5,36,96,Corrective,14,1050,No
M15691,5,35,95,Corrective,14,1350,No
L48012,5,34,94,Corrective,14,1050,No
L48013,6,33,93,Corrective,14,1200,No
H30248,6,32,92,Corrective,14,1900,No
M15695,6,29,89,Corrective,15,1500,No
L48016,6,28,88,Corrective,15,1200,No
L48017,6,27,87,Corrective,15,1200,No
H30252,6,26,86,Corrective,15,1900,No
M15699,6,23,83,Corrective,16,1500,No
L48020,6,22,82,Corrective,16,1200,No
L48021,6,21,81,Corrective,16,1200,No
M15702,6,20,80,Corrective,16,1500,No
L48023,6,18,78,Corrective,17,1200,No
L48024,6,17,77,Corrective,17,1200,No
L48025,6,16,76,Corrective,17,1200,No
M15706,7,15,75,Corrective,17,1650,No
L48027,9,14,74,Emergency,41,1650,Yes
L48028,7,13,73,Corrective,17,1350,No
H30263,1,120,180,Preventive,0,1150,No
L48030,1,118,178,Preventive,0,450,No
M15711,1,117,177,Preventive,0,750,No
M15712,1,115,175,Preventive,0,750,No
L48033,1,114,174,Preventive,1,450,No
M15714,1,113,173,Preventive,1,750,No
L48035,1,111,171,Preventive,1,450,No
L48036,1,110,170,Preventive,1,450,No
M15717,1,109,169,Preventive,1,750,No
M15718,1,108,168,Preventive,2,750,No
H30273,1,106,166,Preventive,2,1150,No
H30274,1,104,164,Preventive,2,1150,No
M15721,2,101,161,Preventive,3,900,No
H30276,2,100,160,Preventive,3,1300,No
L48043,2,97,157,Preventive,3,600,No
M15724,2,96,156,Preventive,4,900,No
L48045,2,95,155,Preventive,4,600,No
L48046,2,94,154,Preventive,4,600,No
H30281,2,93,153,Preventive,4,1300,No
M15728,2,90,150,Preventive,5,900,No
L48049,2,89,149,Preventive,5,600,No
L48050,2,88,148,Preventive,5,600,No
L48051,2,87,147,Preventive,5,600,No
M15732,2,86,146,Preventive,5,900,No
L48053,3,84,144,Preventive,6,750,No
L48054,3,83,143,Preventive,6,750,No
M15735,3,82,142,Preventive,6,1050,No
L48056,3,81,141,Preventive,6,750,No
M15737,3,80,140,Preventive,6,1050,No
M15738,3,78,138,Preventive,7,1050,No
L48059,3,77,137,Preventive,7,750,No
M15740,5,76,136,Emergency,31,1350,Yes
L48061,3,74,134,Preventive,7,750,No
M15742,3,73,133,Preventive,7,1050,No
L48063,3,72,132,Preventive,8,750,No
L48064,3,71,131,Preventive,8,750,No
L48065,3,70,130,Preventive,8,750,No
L48066,3,69,129,Preventive,8,750,No
H30301,4,68,128,Preventive,8,1600,No
M15748,4,65,125,Preventive,9,1200,No
L48069,4,64,124,Preventive,9,900,No
L48070,4,63,123,Preventive,9,900,No
L48071,4,62,122,Preventive,9,900,No
L48072,4,61,121,Preventive,9,900,No
M15753,4,60,120,Corrective,10,1200,No
L48074,4,58,118,Corrective,10,900,No
M15755,4,57,117,Corrective,10,1200,No
L48076,4,56,116,Corrective,10,900,No
L48077,4,55,115,Corrective,10,900,No
L48078,4,54,114,Corrective,11,900,No
H30313,4,53,113,Corrective,11,1600,No
L48080,5,50,110,Corrective,11,1050,No
H30315,5,49,109,Corrective,11,1750,No
L48082,5,47,107,Corrective,12,1050,No
L48083,7,46,106,Emergency,36,1350,Yes
H30318,5,45,105,Corrective,12,1750,No
L48085,5,42,102,Corrective,13,1050,No
M15766,5,41,101,Corrective,13,1350,No
M15767,5,40,100,Corrective,13,1350,No
M15768,5,38,98,Corrective,13,1350,No
L48089,5,37,97,Corrective,13,1050,No
L48090,5,36,96,Corrective,14,1050,No
M15771,5,35,95,Corrective,14,1350,No
L48092,5,33,93,Corrective,14,1050,No
L48093,6,32,92,Corrective,14,1200,No
M15774,6,31,91,Corrective,14,1500,No
M15775,6,30,90,Corrective,15,1500,No
M15776,6,28,88,Corrective,15,1500,No
L48097,6,27,87,Corrective,15,1200,No
M15778,6,26,86,Corrective,15,1500,No
L48099,6,24,84,Corrective,16,1200,No
M15780,6,23,83,Corrective,16,1500,No
H30335,6,22,82,Corrective,16,1900,No
M15782,6,19,79,Corrective,16,1500,No
M15783,6,18,78,Corrective,17,1500,No
L48104,6,16,76,Corrective,17,1200,No
H30339,7,15,75,Corrective,17,2050,No
L48106,9,13,73,Emergency,41,1650,Yes
H30341,1,120,180,Preventive,0,1150,No
L48108,1,118,178,Preventive,0,450,No
L48109,1,117,177,Preventive,0,450,No
M15790,1,116,176,Preventive,0,750,No
L48111,1,114,174,Preventive,1,450,No
L48112,1,113,173,Preventive,1,450,No
L48113,1,112,172,Preventive,1,450,No
M15794,1,111,171,Preventive,1,750,No
M15795,1,110,170,Preventive,1,750,No
M15796,1,108,168,Preventive,2,750,No
L48117,1,107,167,Preventive,2,450,No
L48118,1,106,166,Preventive,2,450,No
L48119,1,105,165,Preventive,2,450,No
L48120,1,104,164,Preventive,2,450,No
L48121,2,103,163,Preventive,2,600,No
M15802,2,102,162,Preventive,3,900,No
M15803,2,100,160,Preventive,3,900,No
M15804,2,99,159,Preventive,3,900,No
M15805,2,97,157,Preventive,3,900,No
L48126,2,96,156,Preventive,4,600,No
L48127,2,95,155,Preventive,4,600,No
M15808,2,94,154,Preventive,4,900,No
L48129,2,92,152,Preventive,4,600,No
L48130,2,91,151,Preventive,4,600,No
H30365,2,90,150,Preventive,5,1300,No
L48132,2,88,148,Preventive,5,600,No
L48133,2,87,147,Preventive,5,600,No
H30368,2,86,146,Preventive,5,1300,No
L48135,3,83,143,Preventive,6,750,No
H30370,3,82,142,Preventive,6,1450,No
M15817,3,80,140,Preventive,6,1050,No
L48138,3,78,138,Preventive,7,750,No
L48139,3,77,137,Preventive,7,750,No
L48140,3,76,136,Preventive,7,750,No
L48141,3,75,135,Preventive,7,750,No
M15822,3,74,134,Preventive,7,1050,No
L48143,3,73,133,Preventive,7,750,No
L48144,3,72,132,Preventive,8,750,No
L48145,3,71,131,Preventive,8,750,No
M15826,3,70,130,Preventive,8,1050,No
M15827,3,68,128,Preventive,8,1050,No
L48148,4,67,127,Preventive,8,900,No
L48149,4,66,126,Preventive,9,900,No
L48150,4,65,125,Preventive,9,900,No
L48151,4,64,124,Preventive,9,900,No
L48152,4,63,123,Preventive,9,900,No
L48153,4,62,122,Preventive,9,900,No
L48154,4,61,121,Preventive,9,900,No
M15835,4,60,120,Corrective,10,1200,No
M15836,4,58,118,Corrective,10,1200,No
L48157,4,57,117,Corrective,10,900,No
M15838,4,56,116,Corrective,10,1200,No
L48159,4,54,114,Corrective,11,900,No
L48160,4,53,113,Corrective,11,900,No
L48161,4,52,112,Corrective,11,900,No
L48162,4,51,111,Corrective,11,900,No
L48163,5,50,110,Corrective,11,1050,No
L48164,5,49,109,Corrective,11,1050,No
L48165,5,48,108,Corrective,12,1050,No
H30400,5,47,107,Corrective,12,1750,No
M15847,5,45,105,Corrective,12,1350,No
H30402,5,43,103,Corrective,12,1750,No
M15849,5,41,101,Corrective,13,1350,No
L48170,5,39,99,Corrective,13,1050,No
M15851,5,38,98,Corrective,13,1350,No
L48172,5,37,97,Corrective,13,1050,No
M15853,5,36,96,Corrective,14,1350,No
M15854,5,34,94,Corrective,14,1350,No
L48175,6,33,93,Corrective,14,1200,No
M15856,6,32,92,Corrective,14,1500,No
M15857,6,30,90,Corrective,15,1500,No
M15858,6,29,89,Corrective,15,1500,No
L48179,6,27,87,Corrective,15,1200,No
L48180,6,26,86,Corrective,15,1200,No
L48181,6,25,85,Corrective,15,1200,No
L48182,6,24,84,Corrective,16,1200,No
L48183,6,23,83,Corrective,16,1200,No
H30418,6,22,82,Corrective,16,1900,No
L48185,6,20,80,Corrective,16,1200,No
L48186,6,19,79,Corrective,16,1200,No
M15867,1,120,180,Preventive,0,750,No
L48188,1,119,179,Preventive,0,450,No
M15869,1,118,178,Preventive,0,750,No
M15870,1,116,176,Preventive,0,750,No
M15871,1,115,175,Preventive,0,750,No
M15872,1,113,173,Preventive,1,750,No
M15873,1,112,172,Preventive,1,750,No
L48194,1,110,170,Preventive,1,450,No
L48195,1,109,169,Preventive,1,450,No
M15876,3,108,168,Emergency,26,1050,Yes
L48197,1,107,167,Preventive,2,450,No
L48198,1,106,166,Preventive,2,450,No
L48199,1,105,165,Preventive,2,450,No
L48200,1,104,164,Preventive,2,450,No
M15881,2,103,163,Preventive,2,900,No
L48202,2,101,161,Preventive,3,600,No
L48203,2,100,160,Preventive,3,600,No
L48204,2,99,159,Preventive,3,600,No
L48205,2,98,158,Preventive,3,600,No
L48206,2,97,157,Preventive,3,600,No
M15887,2,96,156,Preventive,4,900,No
L48208,2,95,155,Preventive,4,600,No
M15889,2,94,154,Preventive,4,900,No
L48210,2,92,152,Preventive,4,600,No
L48211,2,91,151,Preventive,4,600,No
L48212,2,90,150,Preventive,5,600,No
H30447,2,89,149,Preventive,5,1300,No
M15894,2,87,147,Preventive,5,900,No
L48215,3,85,145,Preventive,5,750,No
M15896,3,84,144,Preventive,6,1050,No
H30451,3,83,143,Preventive,6,1450,No
L48218,3,80,140,Preventive,6,750,No
L48219,3,79,139,Preventive,6,750,No
L48220,3,78,138,Preventive,7,750,No
L48221,3,77,137,Preventive,7,750,No
L48222,3,76,136,Preventive,7,750,No
L48223,3,75,135,Preventive,7,750,No
L48224,3,74,134,Preventive,7,750,No
H30459,3,73,133,Preventive,7,1450,No
L48226,3,71,131,Preventive,8,750,No
M15907,3,70,130,Preventive,8,1050,No
L48228,3,68,128,Preventive,8,750,No
L48229,4,67,127,Preventive,8,900,No
L48230,4,66,126,Preventive,9,900,No
L48231,4,65,125,Preventive,9,900,No
L48232,4,64,124,Preventive,9,900,No
M15913,4,63,123,Preventive,9,1200,No
H30468,4,62,122,Preventive,9,1600,No
L48235,4,59,119,Corrective,10,900,No
L48236,4,58,118,Corrective,10,900,No
L48237,4,57,117,Corrective,10,900,No
L48238,4,56,116,Corrective,10,900,No
M15919,4,55,115,Corrective,10,1200,No
H30474,4,54,114,Corrective,11,1600,No
L48241,4,51,111,Corrective,11,900,No
L48242,5,50,110,Corrective,11,1050,No
M15923,5,49,109,Corrective,11,1350,No
M15924,5,48,108,Corrective,12,1350,No
L48245,5,46,106,Corrective,12,1050,No
M15926,5,45,105,Corrective,12,1350,No
L48247,5,44,104,Corrective,12,1050,No
L48248,5,43,103,Corrective,12,1050,No
M15929,5,42,102,Corrective,13,1350,No
M15930,5,40,100,Corrective,13,1350,No
L48251,5,39,99,Corrective,13,1050,No
M15932,5,38,98,Corrective,13,1350,No
L48253,5,36,96,Corrective,14,1050,No
L48254,5,35,95,Corrective,14,1050,No
H30489,5,34,94,Corrective,14,1750,No
L48256,6,32,92,Corrective,14,1200,No
L48257,6,31,91,Corrective,14,1200,No
H30492,6,30,90,Corrective,15,1900,No
L48259,6,27,87,Corrective,15,1200,No
L48260,6,26,86,Corrective,15,1200,No
L48261,6,25,85,Corrective,15,1200,No
H30496,6,24,84,Corrective,16,1900,No
L48263,6,22,82,Corrective,16,1200,No
M15944,6,21,81,Corrective,16,1500,No
L48265,8,19,79,Emergency,40,1500,Yes
L48266,6,18,78,Corrective,17,1200,No
H30501,8,17,77,Emergency,41,2200,Yes
M15948,1,120,180,Preventive,0,750,No
M15949,1,119,179,Preventive,0,750,No
L48270,1,117,177,Preventive,0,450,No
L48271,1,116,176,Preventive,0,450,No
M15952,1,115,175,Preventive,0,750,No
M15953,1,114,174,Preventive,1,750,No
L48274,1,112,172,Preventive,1,450,No
L48275,3,111,171,Emergency,25,750,Yes
L48276,1,110,170,Preventive,1,450,No
H30511,1,109,169,Preventive,1,1150,No
M15958,1,107,167,Preventive,2,750,No
M15959,1,105,165,Preventive,2,750,No
H30514,1,104,164,Preventive,2,1150,No
H30515,2,101,161,Preventive,3,1300,No
L48282,2,99,159,Preventive,3,600,No
M15963,2,98,158,Preventive,3,900,No
L48284,2,96,156,Preventive,4,600,No
M15965,2,95,155,Preventive,4,900,No
L48286,2,94,154,Preventive,4,600,No
M15967,2,93,153,Preventive,4,900,No
L48288,2,91,151,Preventive,4,600,No
L48289,2,90,150,Preventive,5,600,No
L48290,2,89,149,Preventive,5,600,No
H30525,2,88,148,Preventive,5,1300,No
M15972,2,86,146,Preventive,5,900,No
M15973,3,84,144,Preventive,6,1050,No
H30528,3,83,143,Preventive,6,1450,No
M15975,3,80,140,Preventive,6,1050,No
L48296,3,79,139,Preventive,6,750,No
L48297,3,78,138,Preventive,7,750,No
L48298,3,77,137,Preventive,7,750,No
L48299,3,76,136,Preventive,7,750,No
H30534,3,75,135,Preventive,7,1450,No
L48301,3,72,132,Preventive,8,750,No
L48302,3,71,131,Preventive,8,750,No
H30537,5,70,130,Emergency,32,1750,Yes
M15984,6,68,128,Emergency,32,1500,Yes
M15985,4,66,126,Preventive,9,1200,No
L48306,4,65,125,Preventive,9,900,No
M15987,4,64,124,Preventive,9,1200,No
M15988,4,62,122,Preventive,9,1200,No
L48309,4,61,121,Preventive,9,900,No
L48310,4,60,120,Corrective,10,900,No
L48311,4,59,119,Corrective,10,900,No
L48312,4,58,118,Corrective,10,900,No
M15993,4,57,117,Corrective,10,1200,No
M15994,4,55,115,Corrective,10,1200,No
L48315,4,54,114,Corrective,11,900,No
L48316,4,53,113,Corrective,11,900,No
L48317,4,52,112,Corrective,11,900,No
L48318,4,51,111,Corrective,11,900,No
M15999,5,50,110,Corrective,11,1350,No
M16000,5,48,108,Corrective,12,1350,No
L48321,5,47,107,Corrective,12,1050,No
L48322,5,46,106,Corrective,12,1050,No
L48323,5,45,105,Corrective,12,1050,No
L48324,7,44,104,Emergency,36,1350,Yes
L48325,5,43,103,Corrective,12,1050,No
L48326,5,42,102,Corrective,13,1050,No
M16007,5,41,101,Corrective,13,1350,No
L48328,5,39,99,Corrective,13,1050,No
L48329,5,38,98,Corrective,13,1050,No
L48330,5,37,97,Corrective,13,1050,No
L48331,5,36,96,Corrective,14,1050,No
L48332,5,35,95,Corrective,14,1050,No
H30567,5,34,94,Corrective,14,1750,No
L48334,6,32,92,Corrective,14,1200,No
H30569,6,31,91,Corrective,14,1900,No
H30570,6,28,88,Corrective,15,1900,No
L48337,6,26,86,Corrective,15,1200,No
L48338,6,25,85,Corrective,15,1200,No
L48339,6,24,84,Corrective,16,1200,No
H30574,6,23,83,Corrective,16,1900,No
L48341,8,20,80,Emergency,40,1500,Yes
L48342,8,19,79,Emergency,40,1500,Yes
L48343,6,18,78,Corrective,17,1200,No
L48344,6,17,77,Corrective,17,1200,No
L48345,6,16,76,Corrective,17,1200,No
M16026,7,15,75,Corrective,17,1650,No
L48347,9,14,74,Emergency,41,1650,Yes
L48348,7,13,73,Corrective,17,1350,No
L48349,7,12,72,Corrective,18,1350,No
M16030,7,11,71,Corrective,18,1650,No
H30585,7,9,69,Corrective,18,2050,No
L48352,7,7,67,Corrective,18,1350,No
H30587,7,6,66,Corrective,19,2050,No
M16034,1,120,180,Preventive,0,750,No
M16035,1,119,179,Preventive,0,750,No
M16036,1,117,177,Preventive,0,750,No
M16037,1,116,176,Preventive,0,750,No
L48358,1,114,174,Preventive,1,450,No
L48359,1,113,173,Preventive,1,450,No
H30594,1,112,172,Preventive,1,1150,No
L48361,1,110,170,Preventive,1,450,No
L48362,1,109,169,Preventive,1,450,No
L48363,1,108,168,Preventive,2,450,No
L48364,1,107,167,Preventive,2,450,No
L48365,1,106,166,Preventive,2,450,No
L48366,1,105,165,Preventive,2,450,No
M16047,1,104,164,Preventive,2,750,No
L48368,2,102,162,Preventive,3,600,No
M16049,2,101,161,Preventive,3,900,No
L48370,2,100,160,Preventive,3,600,No
M16051,2,99,159,Preventive,3,900,No
M16052,2,97,157,Preventive,3,900,No
L48373,2,96,156,Preventive,4,600,No
M16054,2,95,155,Preventive,4,900,No
M16055,2,93,153,Preventive,4,900,No
M16056,2,92,152,Preventive,4,900,No
M16057,2,90,150,Preventive,5,900,No
H30612,2,89,149,Preventive,5,1300,No
M16059,2,86,146,Preventive,5,900,No
M16060,3,85,145,Preventive,5,1050,No
L48381,3,83,143,Preventive,6,750,No
M16062,3,82,142,Preventive,6,1050,No
H30617,3,81,141,Preventive,6,1450,No
L48384,3,78,138,Preventive,7,750,No
L48385,3,77,137,Preventive,7,750,No
H30620,3,76,136,Preventive,7,1450,No
M16067,3,74,134,Preventive,7,1050,No
L48388,3,72,132,Preventive,8,750,No
H30623,3,71,131,Preventive,8,1450,No
L48390,3,69,129,Preventive,8,750,No
H30625,4,68,128,Preventive,8,1600,No
L48392,4,65,125,Preventive,9,900,No
M16073,4,64,124,Preventive,9,1200,No
M16074,4,63,123,Preventive,9,1200,No
L48395,4,61,121,Preventive,9,900,No
